scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.32,0.32,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.833371369294605,0.27928941908713695,4.344502074688797,0.0,0.7623604465709728,1.1004305899591365,176.82188751051973,409.28346026304246,1237.2183200738914,3745.762800684916,51.72358502887766,67.04197915736515,259.2451325594407,381.193273807242,135.18554753335687,38.496898535648235,0.7645294903059681,0.3121127365988265,0.6457504996333583,0.14291890496736198,0.05142564042271419,0.10926571756978436,0.02107099357688589,1.307994018124527
mu,0.33,0.33,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.009979869871381,212.6018931741042,373.5034545994579,1293.558257658636,3689.4228631001715,61.278569317083814,58.43708719663802,261.6132306259798,379.57195406547476,130.9550289811922,36.09360761851313,0.615963607031243,0.24564740231415627,1.1480430842348204,0.16435432414069814,0.05787038910756601,0.10123628232888654,0.018956665640347627,1.6234725373138443
mu,0.34,0.34,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.0027293643106419,215.7580116046551,370.34733616890696,1364.827538128613,3618.153582630195,61.35499368245027,58.35684165376505,265.69406639300024,376.7267097448718,139.7011573810689,37.891698678069844,0.6474900113422011,0.25445110596280857,1.0546968860778179,0.1580844506555695,0.05447914304469971,0.10235810274800032,0.019332021517787595,1.544425369477238
mu,0.35000000000000003,0.35000000000000003,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,1.0024415459506535,215.8847134054883,370.2206343680738,1373.0075433546328,3609.9735774041746,61.35507020573567,58.35676119889938,265.79662967243564,376.6543540255695,140.80871031150804,38.09870888979209,0.6522403003450838,0.25594079373326795,1.0395231684946549,0.15723490701152515,0.0540685325951087,0.10255494297392849,0.019386005718434404,1.53317726529766
mu,0.36,0.36,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.895435684647303,0.21722510373443984,4.344502074688797,0.0,0.7655502392344498,0.9993822118595882,217.2382518408546,368.86709593270757,1381.8697942309905,3601.111326527817,61.36219554753027,58.34926884857065,265.899976263167,376.5814033843044,141.54694252304344,38.23963141426461,0.6515746712357939,0.2546733984839323,1.0468761909476887,0.1572060209636086,0.05372953112263367,0.10243146142565061,0.01942370849397491,1.5347435131316158
mu,0.37,0.37,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.926467842323651,0.18619294605809128,4.344502074688797,0.0,0.7671451355661881,0.9914911998798014,221.71855129648998,364.3867964770722,1382.8104920034798,3600.170628755328,61.445673151037184,58.2613548468625,265.90083447144707,376.5807974114361,139.9594456138974,37.93940191597488,0.6312482415002731,0.24471298126211088,1.1321664161943328,0.1603390721857005,0.054084098253355514,0.1012137573610088,0.01933838385809178,1.584162828910736
mu,0.38,0.38,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.926467842323651,0.18619294605809128,4.344502074688797,0.0,0.7671451355661881,0.9783570697447247,227.84312004341584,358.2622277301464,1412.5953472945296,3570.385773464278,61.59797073564761,58.100311693022974,266.2425198143968,376.3393035473779,141.74366248158626,38.279742786069185,0.6221107859415583,0.2377282409179798,1.187194965159383,0.16129397599941975,0.053157144508142906,0.10034272217663788,0.01940803767437084,1.6074307383796762
mu,0.39,0.39,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9801650123665138,227.94035223698683,358.16499553657525,1469.494979636634,3513.486141122173,61.59804004163677,58.10023821470127,268.5497280780313,374.69640283949934,149.80040953127903,39.93938571723475,0.657191269826298,0.24948449580218787,1.0643879161435805,0.15511475397714544,0.05060302873850564,0.10194006213503402,0.01978986115739077,1.5216270299273902
mu,0.4,0.4,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9787713618340185,228.60384126211423,357.5015065114478,1476.6208209260742,3506.3602998327333,61.6015853398686,58.096479249529466,268.5854794390138,374.6707767976575,150.55331537161908,40.09105270857187,0.6585773648439992,0.2494995825282529,1.06193178817963,0.15481553424036346,0.05033245262854601,0.10195800657693449,0.019829827660798053,1.5184244910039923
mu,0.41000000000000003,0.41000000000000003,0.1,0.24,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,14.9575,0.15516078838174274,4.344502074688797,0.0,0.7687400318979266,0.9722175077334759,231.76236517325015,354.342982600312,1484.9509833410596,3498.0301374177484,61.677657848371986,58.01571114719941,268.6869691332975,374.5980023566695,150.42236338214218,40.08519751405924,0.6490370568564763,0.24443476790920368,1.105775987709524,0.1560740844467454,0.05022617074993179,0.10129786442088477,0.019817811037972612,1.5407440752972805
