scan_variable,scan_cut,muIsoCut,egmIsoCut,fixed_mu_iso,fixed_egm_iso,dPhiCut,mJJCut,pixelCut,signal_name,sig_A,sig_B,sig_C,sig_D,signalEff,AsimovSig,ACounts,BCounts,CCounts,DCounts,A_Unc,B_Unc,C_Unc,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.2,0.4,0.2,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.409040456431537,0.15516078838174274,1.8929616182572615,0.0,0.8947368421052633,0.7524180353733273,529.5702509232901,863.3803537007316,1175.6544112648985,3000.4814526434498,176.2405734392337,153.22081241682324,211.83053452153692,346.8094210509278,338.2913500543245,94.0664213611488,0.6388035382737672,0.2770335242847296,0.9574814875738923,0.45044721122895304,0.1704694282770004,0.28774727233860625,0.060941341459798654,1.5654265201822306
egm,0.21,0.4,0.21,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.440072614107883,0.15516078838174274,1.861929460580913,0.0,0.8963317384370015,0.7425896244146548,545.78484706659,884.4755905660579,1159.4398151215985,2979.3862157781236,176.5495939019185,153.6096048542441,211.57305115476697,346.6373914970427,344.1971402615384,95.50898479776814,0.630646200808766,0.2687731552420475,1.0042830026827259,0.4707315032211049,0.1748288990654903,0.2968650341073892,0.062057258136728743,1.5856751356268537
egm,0.22,0.4,0.22,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.50213692946058,0.15516078838174274,1.7998651452282157,0.0,0.8995215311004786,0.7443271278911963,547.1066226136251,942.3258637363514,1158.1180395745637,2921.5359426078303,176.5520678220093,157.57615370904028,211.57098673883104,344.85235633473053,373.54480772761235,102.48310943725815,0.6827641857872653,0.28919372591248393,0.8502068688346127,0.4724100686788416,0.1751807482459173,0.32254467589921537,0.06601982572260219,1.4646345265561111
egm,0.23,0.4,0.23,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.53316908713693,0.15516078838174274,1.7688329875518671,0.0,0.9011164274322169,0.7338423665602195,565.0265665560031,994.2047615223391,1140.1980956321854,2869.6570448218426,176.8845422429859,161.30279943024627,211.29309926582866,343.12504831812674,395.0264293085932,108.15400091664938,0.6991289484251885,0.29076046640984643,0.8199523941556869,0.49555122808964425,0.180277401096191,0.3464542089851237,0.06982560965097676,1.4303512996458432
egm,0.24,0.4,0.24,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.626265560165976,0.15516078838174274,1.6757365145228216,0.0,0.9059011164274322,0.7325931553222012,573.0427506018326,1009.8819103829592,1132.181911586356,2853.979895961223,177.038533804461,161.6390372271852,211.16408934815766,342.96678196527967,400.62301538699927,109.6022747107273,0.6991154062524111,0.2885006488930334,0.8280677493982903,0.5061401747700722,0.18265497189054164,0.35385039390504536,0.07082271855435865,1.4303790061793555
egm,0.25,0.4,0.25,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.657297717842322,0.15516078838174274,1.644704356846473,0.0,0.9074960127591707,0.7198271455021488,595.859571570841,1019.9125237652768,1109.3650906173475,2843.949282578905,177.49727020080488,161.81038577426133,210.7786378007327,342.88597367482936,397.84652851566517,109.53888202209153,0.6676850511385394,0.27083781673417046,0.9493557066386101,0.5371176509973401,0.18977428892447754,0.3586254262735712,0.0714615297671837,1.49771212983546
egm,0.26,0.4,0.26,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.719362033195022,0.15516078838174274,1.582640041493776,0.0,0.9106858054226475,0.7178612634898097,603.3995431611336,1042.6357685190967,1101.825119027055,2821.226037825085,177.64954932591002,162.31092369817773,210.6503090578579,342.6493191815728,407.19965871151663,111.9142459362491,0.6748425041528029,0.2718000653175457,0.9344529905664722,0.5476364014045656,0.19224365336573684,0.3695683204890865,0.07297020798682584,1.4818272320523143
egm,0.27,0.4,0.27,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.75039419087137,0.15516078838174274,1.5516078838174274,0.0,0.9122807017543859,0.7187211772747095,604.0630321938675,1046.3357663148404,1101.1616299943212,2817.526040029341,177.65077865045504,162.3177378641861,210.64927231480536,342.6460912691175,408.93492432268994,112.32651107334361,0.6769739290906428,0.2724264720967296,0.9283708717139485,0.5485689073610226,0.19245735150560012,0.37136684859315233,0.07320241976619189,1.477161759158536
egm,0.28,0.4,0.28,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.75039419087137,0.15516078838174274,1.5516078838174274,0.0,0.9122807017543859,0.6985086084621807,639.872199495441,1048.890789714207,1065.3524626927476,2814.9710166299747,180.66414645640992,162.32187671083787,208.07061605869978,342.6441305909421,396.9626611841799,110.08853570372291,0.620378040329299,0.2455228384095218,1.1481649536017884,0.6006201908785402,0.2061999668748463,0.3726115769994383,0.0733634308373675,1.611920369504369
egm,0.29,0.4,0.29,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.78142634854772,0.15516078838174274,1.5205757261410788,0.0,0.9138755980861244,0.69537330889178,647.9782739307519,1181.1631865929612,1057.2463882574366,2682.69861975122,180.81494269611616,199.74561905605137,207.9395863698642,322.2655419917957,465.4941497244511,133.06269184043356,0.7183792550646497,0.28697220258489564,0.8128511244163908,0.6128923977680887,0.20923713587474618,0.44028918414342655,0.09133058553293065,1.3920223794742042
egm,0.3,0.4,0.3,0.4,0.1,2.0,150.0,3,2Mu2E_200GeV_0p25GeV_1p0mm_info,17.812458506224065,0.15516078838174274,1.4895435684647302,0.0,0.9154704944178629,0.6958266207679616,649.3975896406309,1217.0790132970963,1055.8270725475577,2646.7827930470853,180.8173818726258,202.41161543818586,207.9374653461925,320.5977695228945,485.5045057132057,138.2768235646692,0.7476228945997139,0.2977803173629338,0.7199978118929612,0.6150605591820342,0.20976587398536475,0.459833355609791,0.09460799711538537,1.3375727351627078
