scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.23,0.23,0.1,250.06691876825283,122.43541205573067,790.2777289285821,147.8835311605445,2965.5509462912414,900.331489294528,9654.722661668486,1078.3419226916549,242.74222564276513,90.7163937608648,0.9707090679504241,0.5978979889341356,0.04806836118124238,0.08432393281963001,0.04857889177716294,0.08185400623325723,0.01783814417435985,1.0301747794644809
mu,0.24,0.24,0.1,258.1729932035637,122.65781594596083,782.1716544932713,147.69911679199404,3004.859324810479,900.9321429587513,9615.414283149246,1077.8401396465943,244.4320879367009,90.84127979360187,0.9467763645749406,0.571085348029441,0.09002530871053974,0.08591849577512153,0.04826864407663155,0.08134560107971696,0.017863252808217274,1.0562156359373782
mu,0.25,0.25,0.1,264.3000092193646,122.73418052192281,776.0446384774705,147.63566589879414,3033.721065381972,901.0285837295779,9586.552542577754,1077.7595205573034,245.58390067434857,90.9133298416987,0.9291861222392847,0.5518193666918355,0.12253730008227952,0.0871207350719592,0.04802362427318192,0.08095137798814982,0.017888403405307195,1.0762106493692114
mu,0.26,0.26,0.1,264.3076589927273,122.734180601453,776.0369887041077,147.63566583267817,3237.163765109862,909.7001022761887,9383.109842849863,1070.4502869205696,267.7320059438747,95.85336652491887,1.0129559126822036,0.5939493372799449,-0.021989129509239473,0.08164791100204263,0.0443162485622174,0.08270573420766944,0.018346377607149328,0.9872097960829334
mu,0.27,0.27,0.1,270.43743024540845,122.8104977239679,769.9072174514265,147.57218763222147,3357.1445760292486,917.0632484395386,9263.129031930477,1064.148998595196,279.0298861435774,98.47715645082737,1.0317724358287672,0.593408683508455,-0.05458397790391142,0.08055578904060053,0.04269028872933458,0.08311524267852873,0.018573392791992435,0.9692059656514799
mu,0.28,0.28,0.1,271.9730427433422,122.8141270350895,768.3716049534926,147.5691672212634,3406.0202205681576,917.7060409219947,9214.253387391567,1063.594713838366,284.02618349557537,99.53277291345354,1.0443174096618375,0.596923864298819,-0.07624588006230275,0.07985068353410257,0.04198878289065098,0.08338945898806115,0.018685347406555357,0.9575632760195121
mu,0.29,0.29,0.1,311.0252678545073,127.17087373420297,729.3193798423276,143.83162999649176,3415.4852317156156,917.7362124738294,9204.78837624411,1063.5686800408462,270.6177990451392,95.46435684419161,0.8700830029402302,0.46986308210073896,0.25411052698859615,0.09106327410418277,0.04455394047136176,0.07923260699013664,0.01811012823551539,1.149315636118333
mu,0.3,0.3,0.1,317.1498366014332,127.24452984740131,723.1948110954017,143.76647223077464,3442.3698194453877,917.8301737600676,9177.903788514337,1063.4875951252095,271.24973726678223,95.53076280243454,0.8552731421005451,0.45659702026018417,0.2884728578696465,0.09213125063144155,0.044382194770248254,0.07879738421320584,0.018131249872131393,1.1692171199764403
mu,0.31,0.31,0.1,320.2132676160645,127.28134193028792,720.1313800807704,143.7338822623025,3465.204882779531,917.8997929999313,9155.068725180196,1063.4275071015988,272.57062174042085,95.78723675116163,0.8512158904896872,0.45162193820193247,0.29907944053706137,0.09240817742332544,0.0441402338038165,0.07865930903392496,0.01816506550628942,1.17479009869602
mu,0.32,0.32,0.1,443.60096804120633,172.3238394010206,596.7436796556286,84.64315263421827,3488.9599542496185,917.9886300256072,9131.313653710109,1063.3508207517152,228.0082450594735,73.14341424514983,0.5139940204961267,0.2589498555999671,1.1516438332814818,0.12714418447276588,0.05965405061863272,0.06535135055985816,0.011993337772957436,1.9455479249248102
