scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.32,0.32,0.1,176.82188751051967,51.72358502887767,409.28346026304234,67.04197915736516,1237.2183200738914,259.24513255944066,3745.762800684917,381.19327380724195,135.1855475333568,38.496898535648214,0.764529490305968,0.3121127365988266,0.6457504996333583,0.14291890496736195,0.051425640422714206,0.1092657175697843,0.021070993576885882,1.3079940181245275
mu,0.33,0.33,0.1,212.6018931741042,61.27856931708382,373.5034545994579,58.43708719663802,1293.5582576586357,261.6132306259797,3689.422863100172,379.5719540654747,130.95502898119219,36.093607618513126,0.6159636070312429,0.24564740231415627,1.1480430842348208,0.16435432414069817,0.057870389107566034,0.10123628232888653,0.01895666564034762,1.623472537313845
mu,0.34,0.34,0.1,215.7580116046551,61.35499368245027,370.34733616890696,58.35684165376506,1364.827538128613,265.69406639300024,3618.153582630195,376.7267097448718,139.7011573810689,37.891698678069844,0.6474900113422011,0.25445110596280857,1.0546968860778179,0.1580844506555695,0.05447914304469971,0.10235810274800032,0.0193320215177876,1.544425369477238
mu,0.35000000000000003,0.35000000000000003,0.1,215.8847134054883,61.35507020573567,370.2206343680738,58.356761198899385,1373.0075433546326,265.79662967243564,3609.9735774041756,376.6543540255695,140.80871031150798,38.098708889792086,0.6522403003450836,0.2559407937332679,1.0395231684946555,0.15723490701152518,0.05406853259510871,0.10255494297392848,0.019386005718434404,1.5331772652976605
mu,0.36,0.36,0.1,217.23825184085456,61.36219554753028,368.8670959327075,58.34926884857065,1381.8697942309905,265.89997626316693,3601.1113265278177,376.58140338430434,141.54694252304338,38.23963141426459,0.6515746712357938,0.2546733984839322,1.0468761909476894,0.15720602096360858,0.05372953112263367,0.10243146142565057,0.019423708493974904,1.5347435131316163
mu,0.37,0.37,0.1,221.71855129648992,61.44567315103719,364.38679647707215,58.26135484686251,1382.8104920034798,265.900834471447,3600.170628755328,376.58079741143604,139.95944561389737,37.93940191597486,0.6312482415002731,0.2447129812621109,1.1321664161943323,0.16033907218570045,0.054084098253355514,0.10121375736100877,0.019338383858091775,1.5841628289107357
mu,0.38,0.38,0.1,227.84312004341575,61.597970735647614,358.2622277301463,58.100311693022974,1412.5953472945291,266.2425198143968,3570.3857734642784,376.3393035473779,141.7436624815862,38.27974278606918,0.6221107859415583,0.23772824091797992,1.1871949651593825,0.16129397599941972,0.05315714450814292,0.10034272217663785,0.01940803767437084,1.6074307383796764
mu,0.39,0.39,0.1,227.9403522369868,61.59804004163678,358.1649955365753,58.10023821470127,1469.4949796366336,268.5497280780313,3513.4861411221746,374.6964028394993,149.80040953127894,39.93938571723473,0.6571912698262977,0.2494844958021878,1.0643879161435816,0.15511475397714547,0.05060302873850567,0.101940062135034,0.01978986115739076,1.521627029927391
mu,0.4,0.4,0.1,228.6038412621142,61.6015853398686,357.5015065114479,58.096479249529466,1476.6208209260742,268.58547943901374,3506.360299832734,374.6707767976574,150.55331537161908,40.09105270857186,0.6585773648439993,0.2494995825282529,1.0619317881796297,0.15481553424036343,0.05033245262854599,0.10195800657693448,0.019829827660798046,1.5184244910039923
mu,0.41000000000000003,0.41000000000000003,0.1,231.7623651732501,61.67765784837199,354.342982600312,58.01571114719942,1484.9509833410598,268.68696913329745,3498.0301374177484,374.5980023566695,150.42236338214218,40.08519751405924,0.6490370568564765,0.24443476790920385,1.1057759877095228,0.15607408444674534,0.050226170749931784,0.10129786442088477,0.019817811037972616,1.5407440752972799
mu,0.42,0.42,0.1,234.85495782460288,61.75357443541681,351.2503899489592,57.93489675511261,1486.6209474131892,268.6886455359052,3496.360173345619,374.59679992189683,149.34851147944255,39.89306100096085,0.6359180698709404,0.2383540102890334,1.1630612981647939,0.15797904518516626,0.05040631455109394,0.10046172949420498,0.019758976710466874,1.5725296187965696
mu,0.43,0.43,0.1,234.94989673583697,61.75364352457458,351.155451037725,57.934823111975504,1510.8596853398835,268.9927672054795,3472.121435418925,374.37847419794804,152.80186022532635,40.58425656370257,0.6503593419201509,0.24301797335051428,1.1116734382801752,0.15550742336670567,0.04936757732052863,0.101135705524469,0.019933118418275848,1.5376114949737691
mu,0.44,0.44,0.1,245.57756644099996,62.26527444276723,340.5277813325621,57.38459563456905,1558.329664542704,271.0969600595019,3424.6514562161037,372.85759882043675,154.95140163482878,41.14706279445759,0.6309672494944927,0.2316617064978425,1.2142951004602869,0.15759025322351503,0.04845740308190224,0.09943428862358189,0.019949288294952048,1.5848683125806649
mu,0.45,0.45,0.1,259.8665328966795,62.85073618803115,326.2388148768826,56.74276322315149,1604.9304712831592,273.18410289516527,3378.050649475649,371.33111460933173,154.99785800798688,41.39007530528951,0.596451787308882,0.214891265977443,1.393506342973594,0.16191762668006007,0.047887258609785655,0.09657605783013418,0.01987100863822162,1.6765814459402968
mu,0.46,0.46,0.1,270.34389142760637,63.35338004951406,315.7614563459557,56.18100616647904,1720.113835860389,279.195474568048,3262.8672848984193,366.8327108265665,166.4626852602784,44.24317474161231,0.6157442077985859,0.21818404981806663,1.3443410928535386,0.15716627922615495,0.04480264809538947,0.09677422609476012,0.020367712954839745,1.6240510058149127
