scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
egm,0.41000000000000003,0.25,0.41000000000000003,581.5987173679691,177.66503030990532,1611.339567396567,221.71923986610244,606.0288020116268,183.1236408307137,2770.7197859807557,324.7399712932803,352.44205949812965,124.09615742683519,0.6059883713174433,0.2824797879566524,1.0574177937805573,0.9596882449108599,0.4123565231868999,0.5815599165060276,0.10511668894017917,1.6501966825303258
egm,0.42,0.25,0.42,588.9553484543329,177.81716661143616,1629.081141522787,221.96702481168032,598.6721709252628,182.97591667866175,2752.9782118545354,324.57065514093176,354.265623828477,125.69108165348311,0.6015152502786829,0.28022720014843583,1.0777701619775382,0.9837693767259763,0.42264198551335885,0.5917522828578297,0.10662186142780912,1.6624682408911466
egm,0.43,0.25,0.43,597.0311905876571,177.9704047359238,1639.9553999083312,222.09377039409932,590.5963287919386,182.82687402088152,2742.103953468991,324.4839401796272,353.2147777778727,126.45516872983312,0.5916186345812249,0.2756153661821191,1.116775782304242,1.0108955330096294,0.4344362593805117,0.5980646349434164,0.10755742117154307,1.6902780635161136
egm,0.44,0.25,0.44,597.6920783624424,177.9716318251761,1657.0466502993845,222.34015579745355,589.9354410171534,182.82567951904286,2725.0127030779377,324.3151636947105,358.73247318304533,128.4498711453317,0.6001961313690171,0.2795104073149807,1.0887330916060676,1.0131482816694573,0.4354260725624482,0.6080876791611755,0.10906364977798236,1.666122035340432
egm,0.45,0.25,0.45,597.7212400016991,177.97163421432387,1674.8937500053653,222.58726877757658,589.9062793778965,182.8256771933273,2707.1656033719573,324.14561243444535,364.96856313049307,130.60093690680475,0.610599956477129,0.28424448612198117,1.0543728592694297,1.0132478003659229,0.43546983880783513,0.6186890628039793,0.11067133088789906,1.6377334937419972
egm,0.46,0.25,0.46,599.0456178084044,177.97408838643867,1695.2624867694883,222.85415819795875,588.5819015711913,182.8232881476863,2686.796866607834,323.9621805955781,371.37188543205616,133.02273307822895,0.6199392406720414,0.2885003950221306,1.0246655596737806,1.0177778423177481,0.4374653949125808,0.6309604227392935,0.11255072522508734,1.613061304065792
egm,0.47000000000000003,0.25,0.47000000000000003,599.7091078441276,177.97531546931768,1696.9696633217816,222.85616796590656,587.9184115354681,182.82209360389862,2685.089690055541,323.9607980634608,371.56289884059066,133.19513310818104,0.6195718790670173,0.28833381092407623,1.0263105074673646,1.0200549873542244,0.43847103519610914,0.6319973852667394,0.1127072227093922,1.6140177335127774
egm,0.48,0.25,0.48,599.7117101126721,177.97531548834212,1823.3765906612562,251.31928883108495,587.9158092669235,182.82209358537852,2558.682762716067,302.4137651361136,418.9624206320311,150.86539453149302,0.6986063696393684,0.3259866914759939,0.7747028804116097,1.0200639286438937,0.4384749874306717,0.7126231579899823,0.12938922006293724,1.4314212458672768
egm,0.49,0.25,0.49,602.8650531452388,178.0016603150414,1836.3762533062254,251.43385262034272,584.7624662343567,182.79644348620252,2545.683100071097,302.31852083333325,421.8293733369897,152.4248845767612,0.6997077888927905,0.3265069327229723,0.7725152684361549,1.0309571628758183,0.44330754432122826,0.7213687568790232,0.13074492609120383,1.429168026816435
egm,0.5,0.25,0.5,610.3114412524044,178.15353306930572,1987.9882716585075,278.8050722736747,577.3160781271911,182.64843136758557,2394.071081718815,277.2782031765819,479.3916108509013,174.94561639481262,0.7854868489228288,0.3670710921761586,0.524331365888544,1.0571530299870566,0.45507003509081295,0.830379802353754,0.15103461182147596,1.2730957894092587
egm,0.51,0.25,0.51,611.0672905736703,178.1547828567406,2063.223835923109,282.7178972384182,576.5602288059251,182.6472123285308,2318.8355174542135,273.2875058678131,513.0043929220413,187.10308896392854,0.8395219329125481,0.39199513253161034,0.3795682231804876,1.0598498821870015,0.4562947018061052,0.8897672216907677,0.16081514512241796,1.1911541090185775
egm,0.52,0.25,0.52,611.8205376289275,178.15603261640297,2188.421174636426,305.6551581318618,575.8069817506682,182.64599329987774,2193.6381787408977,247.36692299042195,574.4375729683588,209.36609846461965,0.9388988071478542,0.4380051671313515,0.13598415175601938,1.062544493241059,0.4575207105276067,0.9976217572455516,0.1790823629927096,1.065077506102874
egm,0.53,0.25,0.53,619.2063303558159,178.3077523685315,2197.6615639016445,305.7451164275391,568.4211890237796,182.4978801833004,2184.3977894756786,247.25572604708947,571.8726713803702,210.3121323215574,0.9235575338058216,0.43138116553345596,0.17166916649075736,1.0893442086831,0.46981201054159,1.006072050837018,0.18044219432114134,1.082769576768187
egm,0.54,0.25,0.54,619.8988270336621,178.308979537642,2248.745306691236,307.67078130597895,567.7286923459335,182.49668118176993,2133.314046686087,244.85538714296504,598.4478630186094,220.06580310930502,0.9653960241904316,0.4507081944064034,0.07573510466641353,1.0918927216310916,0.470994975404693,1.0541088923051254,0.1882496877795959,1.0358443322144266
egm,0.55,0.25,0.55,619.9279886703835,178.30898192226968,2298.6589582379056,309.58307541527074,567.6995307092121,182.49667885186162,2083.400395139417,242.43306230542396,626.3546915401544,230.15473058305273,1.0103668538721002,0.471475001196742,-0.022073905931037772,1.0920001781504447,0.4710449118190753,1.1033207844256379,0.1963764556286155,0.9897395150757661
egm,0.56,0.25,0.56,628.0378668107368,178.46181687896262,2303.65839926879,309.5997026288613,559.5896525688589,182.34722576001923,2078.400954108532,242.41182812413146,620.2380732821971,230.28244466650375,0.98758069546324,0.46173490047109106,0.026772192571254773,1.1223185845693513,0.4852384218914977,1.108380168280319,0.19723377583817425,1.0125754832934788
egm,0.5700000000000001,0.25,0.5700000000000001,635.3944978945652,178.61327450791572,2435.123896050254,330.75859070870627,552.2330214850303,182.1988721031932,1946.9354573270684,212.63636790246704,690.7038555106676,257.7278758405642,1.0870472718907305,0.507841486989483,-0.1763858059449813,1.1505912779100067,0.49871887971517254,1.2507471097133418,0.21799424206092524,0.9199231954841057
egm,0.58,0.25,0.58,635.3993924335831,178.6132745414469,2498.3281965594338,332.6994002031825,552.2281269460125,182.19887207032187,1883.731156817889,209.58668704573142,732.4012747195876,273.02907248939755,1.152662850234223,0.5381700782735328,-0.29731188678099363,1.150610339150113,0.4987280870301805,1.3262657930337356,0.23014837543247768,0.8675563715763009
egm,0.59,0.25,0.59,642.753421259009,178.76460382957862,2507.909066070546,332.7826632216108,544.8740981205867,182.0503975380708,1874.1502873067768,209.45445648516227,729.1275944083093,274.4952909305635,1.1343815066438896,0.5309617922261062,-0.2636786945689066,1.179636586646408,0.5128164737116307,1.3381579284522076,0.23215298175082175,0.8815376433264833
