scan_variable,scan_cut,muIsoCut,egmIsoCut,ACounts,A_Unc,BCounts,B_Unc,CCounts,C_Unc,DCounts,D_Unc,prediction,predictionUnc,closure,closureUnc,closureSignificance,tf_AC,tf_AC_unc,tf_BD,tf_BD_unc,tf_ratio
mu,0.61,0.61,0.1,335.8189668985094,168.01730158455248,118.42033302476332,38.21255113752189,5544.905884125742,1277.2962440394494,2092.3866030751747,359.7444190820857,313.81848862160246,135.6151438004529,0.9344870884450195,0.6178017121165322,0.10189198469759246,0.060563510709877005,0.03335859631081542,0.05659581878928172,0.020693188813051,1.0701057428883192
mu,0.62,0.62,0.1,335.8481285352307,168.01730411524738,118.39117138804194,38.212540010272406,5551.6887393920415,1277.3037505045274,2085.603747808877,359.71776581795444,315.1466014236648,136.22935123045602,0.938360451190085,0.6204099867941171,0.09570485727748315,0.06049476912353142,0.03331126331144455,0.05676589884939697,0.020773952355640026,1.0656885621423409
mu,0.63,0.63,0.1,335.8481285352307,168.01730411524738,118.39117138804194,38.212540010272406,5567.147662832056,1277.3462510724312,2070.144824368861,359.5668185041524,318.3840692372002,137.6768896558727,0.9480001291827996,0.6268769793141009,0.0803978457788679,0.06032678651178113,0.033202871094718034,0.05718980140635168,0.02096192293494406,1.0548521769316905
mu,0.64,0.64,0.1,335.8507297881084,168.01730413538374,118.38857013516426,38.212539921734496,5581.945698499823,1277.3885792631818,2055.3467887010956,359.41641540973467,321.5216884325154,139.08558809235163,0.9573350894171546,0.6331481313232499,0.06569457290163808,0.06016732299606033,0.03309984262679322,0.05760028954042423,0.02114496039482514,1.044566329025734
mu,0.65,0.65,0.1,338.9117135351325,168.04518472845803,115.32758638814016,38.08974383965594,5582.667510798393,1277.3887508946623,2054.624976402525,359.4158054200828,313.3591662820954,137.3204213685399,0.9246041189119647,0.6118422034523188,0.11774481983750285,0.06070784492889561,0.03315173688765354,0.0561307234715257,0.020978304756149473,1.081543959783305
mu,0.66,0.66,0.1,338.9117135351325,168.04518472845803,115.32758638814016,38.08974383965594,5698.694712445466,1282.6390459231122,1938.5977747554505,340.2040857653551,339.0165382976871,147.98255781580852,1.0003092981398052,0.6608040134498283,-0.0004681448941501555,0.05947181427265757,0.03238425380067885,0.05949020879418293,0.02224948190781245,0.9996907974959544
mu,0.67,0.67,0.1,339.57260130738234,168.04648429249892,114.66669861589043,38.08400994017172,5698.694712445466,1282.6390459231122,1938.5977747554505,340.2040857653551,337.07379509314865,147.6078364294298,0.992641319692422,0.655945528602751,0.011171907566604385,0.05958778605314381,0.03239525926726451,0.05914929858534237,0.022218857790993064,1.007413231911259
mu,0.68,0.68,0.1,339.57260130738234,168.04648429249892,114.66669861589043,38.08400994017172,5698.694712445466,1282.6390459231122,1938.5977747554505,340.2040857653551,337.07379509314865,147.6078364294298,0.992641319692422,0.655945528602751,0.011171907566604385,0.05958778605314381,0.03239525926726451,0.05914929858534237,0.022218857790993064,1.007413231911259
mu,0.6900000000000001,0.6900000000000001,0.1,339.57260130738234,168.04648429249892,114.66669861589043,38.08400994017172,5822.074763097247,1287.888926782649,1815.2177241036716,319.75592937212184,367.77852227556014,160.4255368295058,1.0830630058478885,0.7144723231074759,-0.12140596958886705,0.05832501558718139,0.03161601271344167,0.06316966669797762,0.02374866951800494,0.9233073187807189
mu,0.7000000000000001,0.7000000000000001,0.1,339.57260130738234,168.04648429249892,114.66669861589043,38.08400994017172,5894.889615066038,1288.7407347214319,1742.40287213488,316.3053283896056,387.93986263149037,169.5693218781157,1.1424357004596075,0.7543198792006605,-0.2025999372004693,0.05760457336461563,0.031164947572573563,0.0658095211214815,0.024909014903345805,0.8753227858668065
mu,0.71,0.71,0.1,345.6945688014305,168.10223117516372,108.54473112184226,37.837185018497436,5909.054480973762,1288.7691502301218,1728.238006227156,316.1895309986126,371.1275458070851,167.02911887897227,1.0735706583237166,0.7113286264597408,-0.10732352140847595,0.058502518451050554,0.031178614982132747,0.06280658724708972,0.0247257617545275,0.9314710608442014
mu,0.72,0.72,0.1,345.6945688014305,168.10223117516372,108.54473112184226,37.837185018497436,5949.123750642149,1289.2053176877603,1688.1687365587686,314.40641046835157,382.51273343702167,172.41063428637347,1.1065048975552167,0.7336564513483826,-0.1529004795243676,0.05810848509650117,0.030935516387409604,0.06429732334879286,0.025411520874936245,0.903746564709713
mu,0.73,0.73,0.1,345.6945688014305,168.10223117516372,108.54473112184226,37.837185018497436,5957.7983751913525,1289.2266244102236,1679.494112009564,314.3190306198665,385.0490561943759,173.6412269882668,1.1138417867812986,0.7386929742843396,-0.16283659431026276,0.058023878458345356,0.030883110475700453,0.06462942045802429,0.025570536524142522,0.8977935752345307
mu,0.74,0.74,0.1,345.6945688014305,168.10223117516372,108.54473112184226,37.837185018497436,5965.243561854415,1289.2475953062349,1672.0489253465034,314.2330028737965,387.2468973140877,174.7087623286773,1.1201995410478236,0.7430596932821943,-0.17138586084896476,0.05795145918467148,0.03083828816937388,0.06491719798172067,0.025708443734526135,0.8926980982911401
mu,0.75,0.75,0.1,345.6945688014305,168.10223117516372,108.54473112184226,37.837185018497436,5973.257298631369,1289.2687319422755,1664.0351885695488,314.14626996663503,389.6345533166741,175.8712713400778,1.1271063779439447,0.747809044842758,-0.18060890628208115,0.05787371136358687,0.03079018687899502,0.06522982919318572,0.025858700709454563,0.8872277005691238
